samfunnsmessig , social
fordom , Prejudice
abort , abortion
spiker , Nail
avdød , deceased
importere , import
sving , swing
suveren , sovereign
enestående , outstanding
perle , pearl
tidsrom , period
terrorisme , Terrorism
føring , recognition
snor , string
usedvanlig , extraordinarily
snøhule , snow cave
fremgang , progress
smågutt , little boy
skuff , Tray
tryne , snout
formulere , formulate
integrering , integration
grafisk , graphic
sklie , slide
karbohydrat , carbohydrate
flukt , flight
skjærgård , Archipelago
sulten , hungry
overvektig , overweight
ideologi , ideology
siviltjeneste , civil
solidaritet , solidarity
kommunist , Communist
vennskap , friendship
bokstavelig , literally
sentralskole , Central School
bestemor , Grandma
klode , Globe
maktmisbruk , abuse of power
sirkel , circle
sovjetunionen , Soviet Union
frigjøre , release
rype , grouse
sekretær , secretary
hovedrolle , leading role
nerve , nerve
svelge , swallow
ventetid , latency
oppdrett , Livestock
klarere , clearer
fagfolk , professionals
diger , huge
håndball , handball
enslig , single
ironisk , Ironic
svi , sting
drivstoff , fuel
hovedperson , protagonist
motivere , motivate
dumping , dumping
influensa , flu
plakat , poster
bær , Berries
ektepar , couple
klappe , pat
punktum , sentence
pakk , packing
kjennetegne , characterize
karakterisere , characterizing
forfølge , pursue
metall , metal
minimal , minimal
skepsis , skepticism
debattant , debater
kylling , chicken
folkelig , popular
forbehold , Subject
verdiskaping , Value Creation
prinsesse , Princess
stipend , Scholarship
garasje , garage
bevilgning , grant
skall , shell
stilig , Stylish
bro , bridge
forberedelse , preparation
hasj , hash
påmelding , sign up
royal , royal
overdrive , overdrive
lesning , reading
giftig , toxic
sort , sort
anerkjennelse , recognition
hiv , HIV
jævla , fucking
tidvis , occasionally
tablett , tablet
mareritt , nightmare
overholde , comply
svømme , swimming
mandat , mandate
eksistens , existence
stasjon , station
opparbeide , build
lekekamerat , Playmate
eierskap , ownership
oppbevare , keep
ingeniør , engineer
oransje , orange
forbrytelse , crime
lerret , canvas
markering , Selection
utsatt , exposed
eiendel , asset
stabel , Stack
kommode , chest of drawers
kødd , dork
utmerket , excellent
duft , fragrance
knote , tweaking
troende , Believers
kjempedeilig , fight delicious
nikke , nod
representativ , representative
medhold , pursuant
kapell , Chapel
beretning , account
kanon , Cannon
kanin , rabbit
klø , itch
fyre , fire
livssyn , Spirituality
arbeidsoppgave , task
løslate , release
omgi , nearby
interrail , backpacking
internat , boarding
statsråd , Minister
import , import
komponent , component
skribent , writer
høyblokk , high-rise building
brekke , break
oppkjøp , acquisitions
minister , Minister
kjede , chain
mini , mini
pike , girl
ekkel , Nasty
innvirkning , impact
ypperlig , excellent
skildre , depict
søppel , trash
handelsskole , trade school
rettslig , legal
desidert , decidedly
hå , ho
gryte , pot
tyngde , weight
voldta , rape
dispensasjon , exemption
herske , rule
kjøretøy , Vehicle
urimelig , unreasonable
gatespråk , slang
årevis , years
kommunisme , Communism
evangelium , Gospel
tele , Telecommunications
indikasjon , indication
invitasjon , invitation
forvalte , managing
viktighet , importance
formulering , formulation
sensor , sensor
programleder , Presenter
ukentlig , weekly
stål , steel
brå , abrupt
statistisk , statistically
frustrasjon , frustration
stortingsrepresentant , Member of Parliament
autoritet , Authority
enebarn , only child
nedlegge , impose
utenfra , outside
gående , consistently
utro , incredible
daværende , former
katalog , Catalog
våken , alert
bål , fire
helikopter , helicopter
sykefravær , sick leave
campingvogn , caravan
godkjent , approved
brille , spectacle
kr , kr
ros , praise
blond , blond
hold , hold
blodtrykk , blood pressure
blid , sweeten
velte , overturn
eksotisk , exotic
romme , accommodate
fremragende , outstanding
fascinere , fascinate
sats , rate
bekken , Pelvic
mang , lack
psykiatrisk , psychiatric
båttur , boat
slekt , related
innad , within
fore , the
styremøte , Board Meeting
bamse , teddy bear
font , font
bakpå , rear
knallhard , hardcore
hurra , Hurrah
bagasjerom , trunk
utnyttelse , utilization
direktiv , Directive
mester , Champion
jazz , jazz
ekstraordinær , Extraordinary
deg , you
kompetent , competent
erkjennelse , recognition
stirre , stare
subjektiv , subjective
slakte , slaughter
påmeldt , registered
affære , affair
rense , cleaning
vodka , vodka
måne , moon
vitnemål , diploma
tilfeldigvis , happen
uhyre , extremely
dødsfall , deaths
ekstramateriale , extras
kvalme , nausea
vanskelighet , difficulty
vri , Twist
arbeiderklasse , working
utsettelse , exposure
parkere , park
beliggenhet , location
lærerutdanning , Teacher Education
upraktisk , impractical
oppfølger , Sequel
bistå , assist
pinlig , embarrassing
triks , Tricks
pålegg , orders
levetid , life
fleksibilitet , flexibility
rose , rose
treårig , three-year
misforståelse , Misconception
organisk , organic
pasning , pass
rammebetingelse , framework condition
fargerik , colorful
ark , sheets
tilstedeværelse , presence
anskaffelse , procurement
tekstmelding , SMS
bokmål , German
hefte , Booklet
halvveis , halfway
sykkelvei , cycle path
eksport , export
surre , simmer
pumpe , Pump
fraværende , absent
støvel , boot
ulempe , disadvantage
apparat , apparatus
arve , hereditary
korrigere , correct
talsmann , Advocate
gjerning , deed
stappe , stuff
støtende , offensive
urin , urine
støtt , encountered
sukke , sigh
medikament , drug
dytte , push
grunnregel , Bachelorette
sommerstid , summer
mislykket , unsuccessful
markedsføre , market
asylsøker , asylum seeker
bekreftelse , confirmation
tyrkisk , Turkish
klient , Client
skolekrets , school district
rekruttere , Recruiting
testing , testing
terrorist , terrorist
nederlag , defeat
skigåing , skiing
styr , track
panikk , Panic
selvmord , suicide
psykologi , Psychology
tilhørighet , affiliation
gammeldags , old-fashioned
sitron , lemon
spesifikasjon , specification
rovdyr , predators
morgendag , tomorrow
fiskeri , Fisheries
tjener , serve
saus , sauce
effektivitet , efficiency
indikere , indicate
sammensveiset , knit
kjølvann , wake
fang , fang
toleranse , tolerance
trakassere , harass
finans , Finance
rabatt , off
tilfeldighet , accident
råne , boar
førsteamanuensis , Associate
massevis , ton
quiz , quiz
pute , pillow
taktisk , tactical
nyttår , New Year
varighet , duration
gjennombrudd , breakthrough
døv , deaf
postkontor , post office
grafikk , Graphics
kompensasjon , compensation
psykiatri , Psychiatry
råde , advise
skilles , separated
forstyrre , interfere
pipe , pipe
sammendrag , Summary
omstendighet , event
mel , flour
rikelig , abundant
egenhånd , own
nåde , grace
synder , sins
forfall , maturity
redsel , horror
webside , Web page
østside , east side
spørsmålstegn , question
østover , eastward
datere , date
ør , lightheaded
vidvinkel , Wide
ordbok , dictionary
centimeter , centimeter
nedlasting , downloading
ombord , board
overnatting , accommodation
ofre , victims
mangfoldig , diverse
hukommelse , memory
videreutdanning , Continuing Education
formannskap , Presidency
neimen , wow
medalje , Medal
afrikansk , African
tålmodighet , Patience
nærområde , Neighborhood
nærliggende , nearby
nære , close
barneskole , primary school
myr , marsh
ovevisende , ovevisende
tragedie , Tragedy
genser , sweater
dronning , Queen
selveste , himself
utvise , exercise
kompromiss , compromise
membran , membrane
japansk , Japanese
avslag , off
følsom , sensitive
bonus , bonus
mord , murder
utforske , explore
julaften , Christmas Eve
forsamling , Assembly
vm , vm
debutere , debut
fitte , pussy
rekkevidde , range
strøk , coats
opphavsrettsbeskyttet , Copyrighted
ensidig , unilateral
fundamental , fundamental
julegave , Christmas gift
annenhver , every
kostyme , Costume
konfirmasjon , confirmation
foster , foster
kildehenvisning , attribution
kolossal , colossal
opprykk , promotion
roe , calm
knute , knot
utnevne , appoint
illusjon , illusion
vara , vara
klønete , Goofy
møbel , furniture
gjengjeldelse , retaliation
kjempemye , kjempemye
kjempehyggelig , really nice
sei , sei
komisk , comic
skrå , oblique
kjelke , toboggan
tunnel , tunnel
misforstå , misunderstand
allergi , allergy
farget , colored
eksponering , exposure
fasit , definitive
kåt , horny
utleie , Rent
forene , unite
rusmiddel , drug
jentunge , girl
jaggu , jaggu
valgfri , Optional
interiør , Interior
usannsynlig , unlikely
mett , Hearty
markant , markedly
stabilitet , stability
årsverk , FTEs
egenkapital , equity
tillegge , ascribing
herre , lord
statssekretær , Secretary of State
idyllisk , idyllic
belte , belt
amatør , Amateur
idrettsplass , sports
idrettslinje , sports specialization
brett , board
troverdighet , credibility
likeverdig , equal
flagg , flag
obs , obs
fagforening , union
agent , agent
sådan , such
sprette , bounce
viten , knowledge
faglærer , teacher
brette , fold
hjemsted , hometown
bestandig , resistant
takknemlig , grateful
skilsmisse , Divorce
fylkesutvalg , county executive
rådighet , available
medvirkende , contributing
avholde , hold
maler , Templates
gymtime , gymtime
frue , Lady
skikkelse , figure
gruve , mining
utvikler , developer
torg , squares
fagbevegelse , unions
skjørt , skirt
høydepunkt , highlight
gran , spruce
hjemmefra , home
uhell , accident
forsiktighet , care
øyeblikkelig , immediately
komponist , composer
gangvei , walkway
kinn , cheek
flittig , diligent
hevn , Revenge
ovennevnt , above-mentioned
burma , burma
friområde , recreational
utlending , Immigration
målrettet , targeted
søksmål , litigation
sympati , sympathy
medvirkning , participation
protestere , protest
mase , mase
utstrekning , extent
flytting , moving
redaktøraransvar , Editorial responsibility
folketall , population
homofili , homosexuality
barnebarn , grandchildren
servering , serving
innvendig , inside
eik , oak
ustabil , unstable
fjelltopp , Mountaintop
innspilling , Recording
trøbbel , Trouble
scoring , goal
kommunistisk , Communist
innlagt , admitted
felg , rim
li , li
elegant , elegant
asfalt , asphalt
nyhetsbyrå , news agency
epleslang , apple long
råtten , rotten
dødsstraff , death penalty
engelskmann , Englishman
kvalm , sick
eldresenter , retirement homes
titalls , tens
irsk , Irish
træ , threading
inkluderende , inclusive
utrydde , eradicate
ekspedisjon , expedition
vaksinere , vaccinate
oppmøte , Attendance
kapitalistisk , capitalist
ambassade , Embassy
flekk , stain
femti , fifty
permisjon , leave
stråling , radiation
stigende , rising
innvilge , grant
jern , iron
oppfordring , call
bataljon , Battalion
drastisk , drastically
biografi , biography
næringsdrivende , employed
minnekort , Memory Cards
sølv , silver
verv , office
farvann , waters
samfunnsfag , social sciences
ture , ture
fotballkamp , football game
årrekke , years
avklaring , clarification
kvart , fourth
forske , investigate
pussig , funny
biskop , Bishop
salat , salad
rumpe , butt
sexy , sexy
underkant , under
relevans , relevance
rådgivning , counseling
blokkere , block
humoristisk , humorous
forvirring , confusion
privatisering , privatization
forvalter , manager
hale , tail
norm , norm
fortløpende , continuously
tilegne , acquire
låse , lock
tilfreds , satisfies
seksjon , Section
sannelig , Indeed
skryt , praised
overvelde , overwhelm
nytelse , pleasure
tilpasning , adaptation
markedsandel , market
fryd , delight
undre , wonders
mestre , master
konstruksjon , construction
tyv , thief
tå , toe
minoritet , minority
polsk , Polish
verdsette , appreciate
seter , seats
horn , horn
ufarlig , harmless
bedømme , judge
irak , Iraq
hjerteinfarkt , heart attack
livskvalitet , quality of life
steke , Roast
iblant , sometimes
ovn , furnace
hakke , hoe
lederskap , Leadership
anbud , tender
sensur , Censorship
stemmerett , voting
disponere , dispose
inderlig , fervently
feilaktig , incorrect
reportasje , reportage
messe , Exhibition
belyse , illuminate
inngående , depth
mager , skinny
kjempebra , awesome
ryke , fume
skli , slip
informasjonssjef , Chief Information Officer
journalistikk , Journalism
aksept , acceptance
tredjedel , one third
forhandler , Dealer
jurist , Lawyer
spøk , joke
fjernsyn , television
forankring , anchoring
diett , diet
velstand , prosperity
forbinde , connect
gjeldende , current
styrking , strengthening
monster , Monster
forankre , anchoring
vanske , difficult
avsette , allocate
hint , hint
etterlate , leave
gen , gen
smidig , smooth
vask , wash
bortebane , away from home
unnskylde , excuse
lam , lamb
utfylle , complement
kyss , Kiss
oksygen , oxygen
kanariøyene , Canary Islands
utveksling , exchange
senior , senior
arbeidsmiljølov , Working Environment
dugnad , volunteer
oversiktlig , clear
årsskifte , year-end
anslag , estimates
eksplodere , Explode
nevneverdig , noteworthy
hyllest , tribute
klimagass , greenhouse gas
uavhengighet , independence
luke , window
skinn , leather
rasende , furious
rensing , Cleansing
forsikringsselskap , insurance company
prostitusjon , prostitution
parallell , parallel
inneværende , current
russer , Russian
strak , straight
lokk , cover
fronte , fronte
håndverk , crafts
kjemi , Chemistry
arbeidsforhold , working
virus , virus
privatperson , private person
gange , walk
hviske , whisper
opptreden , Conduct
publikasjon , Publication
same , same
kvarter , Quarter
kulturminne , Cultural Heritage
pølse , sausage
naturfag , science
redegjørelse , account
taus , silent
betong , concrete
hydrogen , hydrogen
smykke , jewelery
ankomst , arrival
forespørsel , request
uttelling , count
utstrakt , extensive
bakterie , bacterial
berg , berg
aldeles , perfectly
lydkvalitet , Sound Quality
overvåke , monitor
trøst , comfort
tilbehør , accessories
utviklingsarbeid , development
allsidig , versatile
indeks , Index
legendarisk , Legendary
skapende , creative
spektakulær , Spectacular
synliggjøre , demonstrate
sjakk , chess
savn , loss
humanistisk , humanistic
avslappet , relaxed
realfag , science
rotete , messy
dyrlege , vet
optimisme , optimism
oppvokst , raised
rømme , sour cream
svette , sweat
femten , fifteen
suse , suse
administrator , administrator
protokoll , Protocol
trøkk , punch
kjemikalie , chemical
rane , rob
dagtid , daytime
signatur , signature
gjerde , fence
garderobe , wardrobe
irakisk , Iraqi
transaksjon , transaction
applikasjon , application
grus , gravel
mishandling , maltreatment
påfallende , striking
match , Match
alarm , alarm
elektronikk , electronics
allergisk , allergic
fremtredende , prominent
romslig , spacious
smell , bang
foregående , previous
paradoks , paradox
kjennetegn , characteristics
personvern , Privacy
rikdom , wealth
slott , castle
forenkle , simplify
lekse , lesson
anelse , idea
list , Listing
haste , rush
heretter , hereinafter
konstruere , construct
bygningslov , Building
stell , Care
pupp , tit
utviklingsland , developing countries
bryggeri , Brewery
komma , comma
innledende , initial
førstkommende , coming
kurv , Basket
lim , Paste
forpliktende , binding
knekke , crack
uttak , withdrawal
væpne , arm
vegvesen , Places
avsluttende , closing
lokalisere , localize
sopp , mushrooms
opptur , rally
årstrinn , Year
piksel , pixel
trikk , st
forsyne , supply
helsesøster , health visitor
blomstre , flourish
fiber , fiber
stolthet , pride
dernest , secondly
etterretning , intelligence
komplikasjon , complication
dress , suit
uakseptabel , unacceptable
bratt , steep
frø , Seeds
blokk , block
ran , robbery
integrasjon , integration
likeså , likewise
etappe , leg
slektning , relative
reisemål , destination
entydig , clear
misbruke , misuse
ferdes , walk
henrette , execute
magi , Magic
oppnevne , appoint
splitter , Brand
faks , Fax
sikring , fuse
skriving , writing
vinke , wave
restriksjon , restriction
fremstilling , representation
sovjetisk , Soviet
sentralbank , Central Bank
biologi , Biology
landslagssjef , coach
kampsport , Martial Arts
krydder , spices
lidenskap , Passion
spilletid , playtime
lengte , yearn
elite , elite
skandinavisk , Scandinavian
pille , pill
instans , authority
offside , offside
ev. , ev.
vedlegge , enclose
avhengighet , dependence
hyle , howl
nærmiljø , community
uendret , unchanged
jage , chase
elektrisitet , electricity
vedvare , persist
mangelfull , deficient
introduksjon , introduction
notere , note
elg , moose
insulin , insulin
tilslutning , adherence
sammenslåing , merging
ettertanke , reflection
herje , harry
kontroversiell , controversial
likeledes , likewise
videreføring , continuation
gjenspeile , reflect
nyskapende , innovative
spekulere , speculate
drakt , Costume
skuffelse , Disappointment
tromme , Drum
feit , fat
inklusive , including
likegyldig , indifferent
toppscorer , top scorer
utpå , late
villa , House
uenighet , disagreement
atomvåpen , nuclear
behold , intact
utenkelig , inconceivable
kompensere , compensate
galskap , Madness
dop , drugs
besette , occupy
fortjeneste , profits
samliv , relationship
retorikk , Rhetoric
kur , Cure
bakfra , from behind
fraråde , discourage
rødvin , red wine
middelalder , Medieval
negl , nail
spekter , range
sosiologi , Sociology
ubehag , discomfort
landsforbund , National Association
action , action
ts , ts
uvitende , ignorant
lærdom , lessons
uaktuell , irrelevant
ikt , ICT
merverdiavgift , VAT
taxi , taxi
kredittkort , Credit Cards
paradis , paradise
introdusere , introduce
tilgi , Forgive
flamme , flame
foresatt , guardian
utenrikspolitikk , Foreign Policy
ratt , steering
prikk , dot
struktur , Structure
knippe , bundle
samleie , intercourse
parlament , parliament
skrekk , Horror
lønnsomhet , profitability
mindreårig , minor
redning , Rescue
kontinent , continent
dyster , gloomy
forut , provided
krangel , argument
sukk , sigh
frakt , Shipping
humanitær , humanitarian
no. , no.
aids , AIDS
hanske , Glove
syndrom , syndrome
aften , Eve
assistent , Assistant
integritet , integrity
kompakt , compact
vogn , car
mindretall , minority
applaus , applause
forstyrrelse , disturbance
vedtekt , statute
kalender , calendar
belysning , lighting
portrett , Portrait
eksakt , exact
sanksjon , Sanctions
karantene , quarantine
verdensrom , outer space
omverden , Umwelt
juling , beating
reguleringsplan , zoning
diktatur , Dictatorship
sidelinje , sidebar
oppbygging , build
rakett , rocket
treffes , taken
fradrag , deduction
folketrygd , Insurance
reiseliv , tourism
gjensyn , revisited
skrivebord , Desktop
verdighet , dignity
utløp , expiration
landsbygd , countryside
utbetale , pay
dal , dal
trivsel , well-being
vokalist , singer
fornyelse , renovation
forvei , advance
sammenlagt , overall
regissert , directed
frelse , Salvation
fuktig , moist
jubileum , anniversary
tyveri , theft
minnes , recalls
alltids , always
kjønnsforskning , Gender
skjegg , Beard
strekning , stretch
bachelor , Bachelor
fortvilet , despair
torsk , cod
etablert , established
regnestykke , calculation
uforståelig , incomprehensible
brannvesen , Fire Service
utbrudd , outbreak
deltid , part time
forfatterskap , authorship
reke , shrimp
spenne , buckle
operativsystem , operating system
overlegen , superior
skjev , skewed
fordypning , Specialization
moment , moment
dilemma , dilemma
fullmakt , authority
prioritet , priority
stemple , stamp
profitt , profit
fyldig , rich
skjelve , quake
g. , g.
fortvilelse , despair
prosjektarbeid , project
margin , margin
terapi , therapy
asiatisk , Asian
gass , gas
innvending , Objection
utenpå , surface
prostituere , prostitute
oppegående , ambulatory
helsefremmende , health
bagasje , Storage
supplement , supplement
aktivist , activist
jordskjelv , earthquake
rammeverk , framework
vrak , wreck
saksbehandling , proceedings
lastebil , truck
nybygg , new construction
ultimat , ultimate
koran , koran
skissere , outline
mellomstor , medium
håndfull , handful
ruste , rust
lesbisk , lesbian
afghansk , Afghan
folkevalgt , elected
pakningsvedlegg , leaflet
sparebank , savings bank
overens , consistent
slapp , released
gjennomtenke , rethink
næringsutvikling , business development
begivenhet , Event
borettslag , cooperatives
reisende , travelers
andreplass , second place
atskillig , considerably
tiende , tenth
spontan , spontaneous
partikkel , particle
vett , wit
omlegging , restructuring
livlig , lively
distanse , distance
harmoni , harmony
mineral , mineral
splitte , split
kulde , cold
øm , tender
kanarisk , Canarian
nabolag , neighborhoods
lene , lean
kostholdsfilosofi , Diet Philosophy
engstelig , anxious
sminke , Makeup
modig , brave
dale , dale
truende , threatening
doble , double
ubrukelig , useless
danmark , denmark
utroskap , Infidelity
intelligens , intelligence
begeistring , enthusiasm
akte , esteem
lat , lazy
merknad , note
tek , tek
lur , nap
komfortabel , comfortable
underlag , surface
begjær , lust
incest , incest
utvendig , exterior
forlengelse , extension
telefonnummer , phone
forsinkelse , delay
katolsk , Catholic
sosialdemokratisk , Social
kunstverk , artwork
statsvitenskap , Political Science
problematikk , issues
innledningsvis , initially
brake , brake
skolegang , schooling
varde , cairn
velsignelse , Blessing
byråd , councils
sær , weird
dessert , dessert
maling , paint
igangsette , initiate
grunnlegge , found
innbille , imagine
bestand , stock
frekvens , frequency
forbrukerombud , Consumer
torturere , torture
cruise , cruise
prosedyre , procedure
simpelthen , simply
bekjent , acquaintance
oppussing , refurbishment
idiotisk , stupid
lojalitet , loyalty
frekk , rude
skjerme , shield
utskriftsvennlig , printable
gro , gro
fylkesting , County Council
presidentvalg , presidential election
selvstendighet , independence
miljøgift , pollutant
poesi , Poetry
snus , snus
ørn , eagle
overbevisning , conviction
pedagogikk , Pedagogy
forgjenger , predecessor
profilert , profiled
kidnappe , kidnap
formann , Chairman
samordning , coordination
hjertesvikt , heart failure
direktorat , Directorate
majoritet , majority
derav , hence
bortimot , almost
speile , mirror
hindring , Prevention
oppheve , repeal
nederlandsk , Dutch
snau , scanty
syden , southern
unødig , unnecessary
pils , pils
rusle , Stroll
virtuell , virtual
eiendomsskatt , property
mose , moss
tannlege , Dentist
lengsel , longing
feile , err
oppsikt , attention
snuble , stumble
ritual , ritual
fremkomme , appear
visdom , Wisdom
oppdragsgiver , Principal
ku , Cow
sentralbyrå , Norway
kvalifikasjon , qualification
påvente , pending
dramatikk , drama
melodi , melody
arbeiderparti , Workers
målestokk , scale
ondskap , Evil
opphavsrett , Copyright
klump , lump
reisetips , Travel
flyselskap , Airline
tobakk , tobacco
oppdragelse , education
arbeidsdag , working
næringsvirksomhet , employment
saft , juice
unormal , abnormal
arbeidsvilkår , working conditions
egenandel , deductible
anlegge , construct
hæl , Heel
kjølig , cool
overstige , exceed
sprute , squirt
glitrende , sparkling
isolasjon , insulation
tang , seaweed
frigjøring , release
avvik , deviation
spillmagasin , games magazine
etternavn , last name
avfall , waste
knop , knots
reparere , repair
ironi , Irony
teologisk , theological
brukervennlighet , user
mekanisme , mechanism
medfølgende , included
antrekk , outfit
dertil , thereof
doktorgrad , PhD
hovedregel , rule
skjønnhet , Beauty
sperre , barrier
fremgangsmåte , procedure
hovedkontor , headquarters
penn , pen
oppriktig , sincere
ufrivillig , involuntary
fortrinnsvis , preferably
nærvær , presence
legitimitet , legitimacy
selvforsvar , self-defense
bremse , brake
takling , challenge
nødhjelp , Emergencies
organisme , organism
bebyggelse , buildings
etterkommer , descendant
taktikk , Tactics
trakassering , Harassment
grådig , greedy
turbo , turbo
major , Major
høyskole , college
ryddig , orderly
partileder , leader
opplag , edition
oppdagelse , discovery
banne , swearing
ferskvann , freshwater
homo , homo
modus , Mode
studiekompetanse , admission
økonom , Economist
vokal , vocal
iransk , Iranian
bolle , bowl
eksplisitt , explicitly
mestring , mastery
trofast , faithful
aldersgruppe , age group
fundament , foundation
ujevn , uneven
lun , lun
ryste , shake
kommentarfelt , comment field
ambulanse , ambulance
folkemord , Genocide
mirakel , Miracle
weekend , weekend
lokalbefolkning , local population
julebord , Christmas
kjempefin , Gorgeous
sjalu , Jealous
forurense , contaminate
kulturminister , Minister of Culture
barnehageplass , kindergarten
bortover , across
frittstående , independent
hjelm , helmet
dikter , poet
ruin , ruin
styreformann , Chairman
uinteressant , uninteresting
narkoman , Junkie
grue , grue
stupe , plunge
sidelenke , page link
utbredelse , propagation
mobilisere , mobilize
nordlig , northern
tåpelig , foolish
storme , Storm
kvote , quota
naturforvaltning , Nature
aktivere , activate
fåtall , few
mishandle , mishandle
hoste , cough
legning , Orientation
straffespark , penalty
helsemessig , health
imperialisme , Imperialism
risk , risk
teit , Lame
meditasjon , Meditation
tomat , tomato
valgfrihet , choice
dess , also
svimmelhet , dizziness
underliv , abdomen
taper , loser
åssen , åssen
regjeringsparti , government party
rådyr , deer
begravelse , funeral
personal , Personnel
eiendomsrett , property
evighet , infinity
leire , clay
overtale , persuade
tau , rope
prevensjon , contraception
belegg , coating
bioenergi , bioenergy
høste , harvest
favør , favor
prosessor , processor
undertøy , underwear
maritim , maritime
koordinator , coordinator
vestbredden , West Bank
minske , decrease
berge , save
fastlege , RGP
islandsk , Icelandic
fortsettelse , Continued
konvertere , convert
hofte , hip
søknadsfrist , deadline
ubegrenset , unlimited
etat , agency
allmennhet , the public
sokkel , Shelf
nedfelle , Stipulating
avføring , stool
verdensbasis , Worldwide
særegen , distinctive
utslett , rash
godteri , candy
omgjøre , reverse
kompetanseutvikling , skills development
levekår , living conditions
uniform , uniform
lokallag , Local Branches
fullverdig , full
motvirke , counteract
human , human
antageligvis , probably
kjip , sucks
sigarett , Cigarette
grav , Grave
hjemmel , authority
rock , rock
sprit , spirits
analog , analog
urealistisk , unrealistic
patetisk , pathetic
geografi , Geography
navigere , navigate
energikilde , energy
marokko , morocco
hjemmekamp , home game
partnerskap , Partnerships
ørken , desert
utførelse , execution
råvare , commodity
bedret , improved
dristig , bold
innbyrdes , mutual
mal , Template
emisjon , issue
stevne , competition
stripe , stripe
representasjon , representation
frodig , lush
hjel , death
læremiddel , Educational Resources
brystkreft , breast cancer
saltvann , saline
forskningsprosjekt , research project
tam , tam
mate , feed
utlevere , disclose
københavn , copenhagen
stødig , steady
forbrenning , combustion
klargjøre , clarify
knall , bright
undertrykkelse , suppression
visepresident , Vice President
gasskraftverk , gas-fired
hotellrom , hotel
komfort , Comfort
nettbutikk , Online Store
videreutvikling , development
løk , onions
mislykkes , fail
nyår , New Year
spy , spy
latin , latin
utpeke , designate
brukervennlig , user-friendly
tålmodig , patient
privatliv , privacy
russland , Russia
mas , mas
sysselsetting , employment
samfunnsansvar , CSR
sjalusi , jealousy
avkom , offspring
eierandel , ownership
formidabel , formidable
kam , comb
mislike , dislike
irritasjon , irritation
beklagelig , regrettable
husdyr , livestock
snev , touch
fyrverkeri , Fireworks
adm. , adm.
midnatt , midnight
optikk , Optics
bekjenne , confess
honning , honey
ypperste , chief
skrik , scream
bryllup , wedding
morder , Killer
aksjeselskap , corporation
resept , prescription
spedbarn , infants
bakhode , occipital
overgå , exceed
assosiasjon , association
avbryte , cancel
glans , shine
ventilasjon , ventilation
signifikant , significant
tidkrevende , time-consuming
livredd , life
svikt , failure
velstående , Wealthy
halvere , halve
barnslig , childish
kattunge , Kitten
uvitenhet , ignorance
brems , brake
monopol , monopoly
rev , rev
beskatning , taxation
skattelov , tax law
arr , Scars
millimeter , millimeter
injeksjon , injection
symbolsk , symbolic
akvarium , Aquarium
helsemyndighet , health authority
samtid , contemporary
presisjon , precision
dumpe , dump
ektefelle , spouse
utfor , off
hjemmekino , Home Theater
livsfarlig , dangerous
nederst , bottom
avskaffe , Elimination
blinke , flash
stakkar , wretch
åttende , eighth
disiplin , discipline
unaturlig , unnatural
tast , key
utkikk , looking
aldersgrense , age
fortrinn , advantage
gods , goods
innkalle , call
uproblematisk , unproblematic
naboland , neighboring
uviss , uncertain
vippe , tilt
sågar , even
variert , varied
nedbør , precipitation
oppføring , entry
overensstemmelse , Compliance
innbrudd , burglary
kortvarig , short
urban , urban
barnehjem , orphanage
politimann , police officer
innlevering , submission
bystyre , City Council
utslitt , worn out
bedrive , commit
åpningstid , opening hours
lunge , lung
utsolgt , sold out
arbeidsmappe , working folder
reprise , Replay
hatt , hat
kraftverk , power plant
nazisme , Nazism
godbit , treat
sverd , Sword
poker , poker
sveve , soar
varetekt , custody
blek , pale
horisont , horizon
kappe , Gown
misjon , Mission
skatteliste , skatteliste
sponsor , sponsor
avhandling , thesis
heia , heath
internasjonalisering , internationalization
eksplosjon , explosion
kineser , Chinese
logo , Logo
politidistrikt , Police
vike , depart
avbilde , image
mobbe , bullying
utbetaling , payment
selvangivelse , tax returns
besteforeldre , grandparents
essens , essence
lovgivning , legislation
nordlys , Northern Lights
etterfølger , successor
læreplan , curriculum
irrelevant , irrelevant
stokk , stick
høflig , polite
innovativ , innovative
kvalitetssikring , quality assurance
nazist , Nazi
hovedmål , main
lime , lime
galakse , galaxy
insekt , insect
panel , panel
resolusjon , Resolution
ambisiøs , ambitious
gøteborg , Gothenburg
rate , rate
avhør , questioning
børsnotere , company public
holocaust , Holocaust
konsensus , consensus
utestenge , ban
dekar , acres
kontekst , Context
benekte , deny
vindkraft , wind power
verdensøkonomi , World Economy
betinge , conditioning
byggverk , buildings
smertestillende , painkiller
våres , our
territorium , territory
turisme , tourism
biodrivstoff , biofuels
eksem , eczema
bemerke , note
samvær , interaction
utarbeidelse , preparation
opsjon , option
uvant , unaccustomed
velvære , wellness
folkemusikk , folk music
slagord , slogan
inntjening , earnings
undres , wonder
oppgitt , stated
assistanse , assistance
sykepleie , Nursing
avreise , departure
rørende , touching
strikke , Knitting
feministisk , feminist
kiosk , kiosk
krigføring , warfare
luksus , luxury
vekter , weights
ensomhet , loneliness
forundre , Marvel
svett , Sweating
puls , pulse
tårn , tower
gjennomsiktig , transparent
line , Line
regelrett , outright
autoritær , authoritarian
jordmor , Midwife
stride , fight
gitarist , Guitarist
kirkelig , Church
storebror , Big Brother
søken , quest
deprimere , of depressing
erklæring , Statement
kompetansesenter , Competence
